1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,geno,behaviour,fitness
39,39,39,30,27,25,23,19,15,15,14,13,12,9,8,7,7,4,4,4,39,36,26,25,25,24,19,18,16,15,11,10,10,9,8,5,5,4,4,3,34,34,31,31,28,28,28,27,27,26,26,24,23,23,21,21,19,19,13,10,7,--fsm-config --nstates 2 --s0 0 --rwm0 93 --s1 2  ,"[1.0, 1.0, 1.0, 0.792595533888627, 0.6962506138899148, 0.6580176302505811, 0.5947028211301997, 0.495643208357116, 0.4077888391208834, 0.3966298036004064, 0.36596090810598364, 0.3507160502321427, 0.3149197882729491, 0.2433725980455228, 0.22235740696880255, 0.19137750133056688, 0.1839078456693295, 0.11127222582830165, 0.10433104624335092, 0.10314946003476683, 1.0, 0.9243626207962586, 0.6762050970083217, 0.6543494817822171, 0.6508093234946027, 0.6348421390837811, 0.5108487558379841, 0.48056413172859347, 0.4333374708295748, 0.3922423384858324, 0.29623045322884156, 0.27956414596790824, 0.27383422848504224, 0.2508355293874797, 0.22094131174648024, 0.14295826927191022, 0.13717524366084707, 0.12015979337570148, 0.10451709270233356, 0.09904993142223813, 0.8770205679697641, 0.8770205679697641, 0.817968954117371, 0.817968954117371, 0.7394357840783785, 0.7385640534710605, 0.7385640534710605, 0.6932789946931972, 0.6932789946931972, 0.684309139821575, 0.684309139821575, 0.624628442447521, 0.5910544125549689, 0.5910544125549689, 0.5442144938980265, 0.5442144938980265, 0.5095771443569125, 0.4950288763193914, 0.35576808281377464, 0.2717660153910655, 0.18091666666666667]",6
34,34,30,30,28,28,26,26,25,24,24,24,17,12,12,12,10,10,10,5,39,39,29,26,24,21,20,20,19,12,9,8,6,6,6,5,4,4,4,4,33,33,32,32,32,32,32,31,30,29,26,26,25,25,23,20,19,19,16,15,9,--fsm-config --nstates 2 --s0 1  --n0 1 --n0x0 0 --c0x0 2 --p0x0 0.52 --s1 1  --n1 1 --n1x0 0 --c1x0 4 --w1x0 15.25 --p1x0 1 ,"[0.881678790083114, 0.8775230894205575, 0.7939388333423942, 0.78883169655908, 0.7418260255254226, 0.7235118572515399, 0.6885711292130479, 0.6831096151768202, 0.6417791828212488, 0.6343109177287312, 0.6273240866233751, 0.6158947144620064, 0.446388628941357, 0.322138487712322, 0.31430028557958517, 0.3113141101085717, 0.2754113145732225, 0.26661620951641546, 0.26326481578758054, 0.14931532616950538, 1.0, 1.0, 0.7680247240466885, 0.6781041531153653, 0.6343313945049074, 0.5588465089838046, 0.5337686493058384, 0.5222522382071669, 0.49485340096433583, 0.32479353989416343, 0.23264352013320116, 0.20976543769812425, 0.17850064237657862, 0.16098954790382464, 0.15699241632513966, 0.1419254873327891, 0.12160718207741525, 0.12157862791421403, 0.112614487672664, 0.10634971910561251, 0.8680147149826535, 0.8680147149826535, 0.8439233176176713, 0.8439233176176713, 0.8333479750249031, 0.8333479750249031, 0.8247186811062657, 0.8089172403838985, 0.7928790836605109, 0.7627817262182218, 0.6764261036368687, 0.6764261036368687, 0.6587640188421814, 0.6587640188421814, 0.6071813281305741, 0.5336195727871853, 0.49106907579572673, 0.49106907579572673, 0.4249482528459287, 0.3910172234737587, 0.25]",5
37,35,24,24,22,19,12,8,8,8,8,7,7,7,7,6,5,4,3,3,24,22,19,18,16,16,16,14,13,12,11,10,10,9,9,8,7,5,5,3,34,34,34,34,34,34,33,33,33,31,31,28,24,22,22,22,16,16,13,13,7,--fsm-config --nstates 2 --s0 0 --rwm0 93 --s1 2  ,"[0.950171747261327, 0.9227004954377732, 0.6313556322736898, 0.6307924745981541, 0.5736160487275221, 0.5019601961159624, 0.31484439446112095, 0.21964236212347996, 0.21960097522846797, 0.21228379093833596, 0.20667137291088095, 0.20386660108404736, 0.202559318623051, 0.18682606027228787, 0.18298097186084472, 0.15590968550083134, 0.13845128870264062, 0.11865406302497412, 0.10159648786049827, 0.10139787710992529, 0.6409464943387716, 0.5805941248256185, 0.49093037280287766, 0.4782648345961138, 0.42797090031746465, 0.4219550894457084, 0.4211012641229933, 0.3618697993188474, 0.35291355101196165, 0.3309674629663168, 0.2915398221259322, 0.27606345154885353, 0.27388657757685475, 0.24505216923300144, 0.23079700184905189, 0.22371746873042167, 0.20501728999958152, 0.13547227824113622, 0.1321904825782454, 0.1012857439640556, 0.8872843901115284, 0.8872843901115284, 0.8789995584544759, 0.8789995584544759, 0.8752167984658059, 0.8752167984658059, 0.8689088414807169, 0.8689088414807169, 0.8505856335219398, 0.8016388917245211, 0.8016388917245211, 0.7352624114515326, 0.6335606365311913, 0.5894323140714091, 0.5799807042033367, 0.5799807042033367, 0.4178871430353002, 0.4178871430353002, 0.3587299102957486, 0.3587299102957486, 0.184375]",1
32,28,26,24,23,19,15,15,15,13,13,12,11,11,10,10,8,6,5,4,39,39,38,37,36,31,27,24,22,18,18,18,17,13,6,6,6,6,4,4,34,34,30,30,29,29,28,28,25,23,23,23,22,21,21,19,17,17,15,12,10,--fsm-config --nstates 1 --s0 0 --rwm0 17 ,"[0.8221543642546434, 0.7369682210487281, 0.6700958809279741, 0.6397490443812061, 0.6128099619945175, 0.5070915369071196, 0.403391672047508, 0.39590245630286913, 0.39047438164864434, 0.3579142095449259, 0.3517533290539657, 0.3083768708276443, 0.2973107651760774, 0.28254711678925565, 0.27384465060537977, 0.25791077368964976, 0.21621230980725337, 0.165610527110352, 0.13036335655347658, 0.11563949919616551, 1.0, 1.0, 0.9893105036413208, 0.9591513063560707, 0.9331398006463301, 0.8186360587885795, 0.7116531458811994, 0.6379706122023434, 0.5724589946778076, 0.47828410928453824, 0.467843605341711, 0.4659672379680115, 0.43707306861963735, 0.33692501707377026, 0.17508303339362716, 0.1717830954434463, 0.1662874455764224, 0.15576818499971573, 0.1261540230541363, 0.11176878728764168, 0.8823641991284854, 0.8823641991284854, 0.7848131338853893, 0.7848131338853893, 0.7465666525379084, 0.7465666525379084, 0.7431090106442308, 0.7431090106442308, 0.6489275789811233, 0.6095071018365452, 0.5957929376995355, 0.5957929376995355, 0.5718872196877478, 0.5473192498999391, 0.5473192498999391, 0.49909354100378905, 0.44732481313985256, 0.44387670836558796, 0.39305290410027294, 0.3223050872495273, 0.2627083333333333]",8
39,32,27,22,21,21,21,15,13,12,10,10,10,9,6,6,5,4,4,4,39,29,26,24,24,21,18,16,15,11,10,9,8,6,6,5,5,5,4,4,27,27,24,24,20,20,20,20,20,20,19,19,17,17,17,17,17,16,15,15,7,--fsm-config --nstates 1 --s0 5 --rep0 2.45 ,"[1.0, 0.8349631432382416, 0.6947988359603133, 0.5794847351580257, 0.5557928986793231, 0.5533140434287471, 0.5443723700310071, 0.39899703359046185, 0.3478852437802519, 0.3109492888410357, 0.27943355491918304, 0.2658192356360897, 0.2608033178064716, 0.2534359032033832, 0.177602996206878, 0.1606512797228089, 0.14102415766898144, 0.119891387274734, 0.10974908331349986, 0.10841867907711905, 1.0, 0.7463762163904394, 0.691812106089926, 0.6369811506977261, 0.627781360826791, 0.5622595500179273, 0.4851310274336525, 0.4218017435286033, 0.3993457342720714, 0.29575773395927685, 0.2728900561699788, 0.24507894621349968, 0.2165070047035369, 0.17070717150357634, 0.16207960874663926, 0.14858897150512482, 0.12898514683909854, 0.1287179876872616, 0.12541644289338438, 0.1115425862654283, 0.6999914314299596, 0.6999914314299596, 0.6181063155162209, 0.6181063155162209, 0.5302787010545431, 0.5302787010545431, 0.5252689092799195, 0.5252689092799195, 0.5188365310333299, 0.5188365310333299, 0.5090151553133562, 0.5090151553133562, 0.44763031444200646, 0.44503466795267865, 0.4429260442285778, 0.43653875369814527, 0.43653875369814527, 0.4346233152711247, 0.4098888463262773, 0.3974451261783791, 0.18670833333333334]",4
34,26,26,26,26,20,19,16,13,11,9,7,7,7,6,6,5,5,5,3,39,39,34,34,24,21,19,17,16,16,14,14,13,13,12,12,10,8,8,4,34,34,33,33,32,32,32,28,28,27,27,26,26,25,25,25,22,22,22,13,13,--fsm-config --nstates 1 --s0 0 --rwm0 17 ,"[0.8865879502262246, 0.687608899723564, 0.6858410018753488, 0.6848800292513952, 0.680109598451686, 0.5310149037542409, 0.49179143260300434, 0.4323848212560313, 0.34580504855642635, 0.2830939191143042, 0.2546837131380071, 0.20026763537499437, 0.19641375018798576, 0.18160744377537355, 0.17383045450885798, 0.15534176005731035, 0.14966331931471044, 0.14348388143008467, 0.14009522573886776, 0.10155440563057541, 1.0, 1.0, 0.8895206537882507, 0.8876383966553106, 0.6407612857527897, 0.5580569041568526, 0.5056750996168005, 0.44874789343437105, 0.4336755202706921, 0.41549401927802965, 0.3764176267307521, 0.37166191790521186, 0.3524080742778951, 0.3401753861584796, 0.32048250315046967, 0.31588181137905186, 0.279875895635163, 0.21629070355120367, 0.20829094588670855, 0.11024457476338796, 0.8718248563503376, 0.8718248563503376, 0.8481646585303951, 0.8481646585303951, 0.8240053618804736, 0.8240053618804736, 0.8216495093633837, 0.7319585335689512, 0.7319585335689512, 0.7128617606155392, 0.7128617606155392, 0.6751071569888889, 0.6751071569888889, 0.6546814551728696, 0.6492143156898234, 0.6492143156898234, 0.5888664958945729, 0.5888664958945729, 0.5806352418306732, 0.34393708542272794, 0.34929166666666667]",5
39,39,36,33,33,28,25,19,19,18,17,10,9,7,7,7,6,6,4,4,39,39,34,32,30,26,25,22,18,17,15,14,14,12,11,10,10,6,4,4,34,34,29,29,28,28,28,28,28,27,26,26,22,22,21,20,18,18,16,16,13,--fsm-config --nstates 1 --s0 1  ,"[1.0, 1.0, 0.9307102726370178, 0.8703158127992825, 0.8502139848582569, 0.7346941512390421, 0.6523598788666881, 0.5124926416786861, 0.5062402233745463, 0.47368088725368745, 0.4529408468640995, 0.26648805303782386, 0.23947742091691934, 0.1980749481951027, 0.19140998511729915, 0.18909242009861507, 0.16593312440295613, 0.16258768492807005, 0.12699982194414267, 0.12017168686284548, 1.0, 1.0, 0.881273930511341, 0.8291008645907832, 0.7803913885176732, 0.6903112665504857, 0.6649380961958583, 0.5882644442378113, 0.4645015874286821, 0.4488604374972787, 0.38707527278952936, 0.38455129301892443, 0.37726543031694826, 0.32837292365008536, 0.2865542388881162, 0.27737328756139523, 0.2725822166342456, 0.1589475922389966, 0.12226200238609625, 0.10824054384228979, 0.8869993189196945, 0.8869993189196945, 0.7535777345052009, 0.7535777345052009, 0.7429692690133789, 0.7429692690133789, 0.7415478211258714, 0.7402255516008482, 0.7402255516008482, 0.7044124459674458, 0.6841913529177354, 0.675488851474308, 0.5828125405244713, 0.5737664878142903, 0.5596772278125824, 0.5316495056165103, 0.4734444799787651, 0.4675218640584654, 0.4183646309813848, 0.41465931581503507, 0.35]",7
39,28,25,24,22,21,18,18,17,17,12,12,12,12,10,8,7,5,4,4,39,33,29,23,20,16,15,13,9,9,9,8,7,7,6,6,4,4,4,4,35,35,35,35,34,34,34,34,30,30,26,21,21,20,20,19,18,17,14,14,3,--fsm-config --nstates 2 --s0 0 --rwm0 68 --s1 0 --rwm1 42 ,"[1.0, 0.7337917311999467, 0.666301762349653, 0.6202032074673707, 0.5888422415173096, 0.5592635157386434, 0.47975450219709825, 0.46770594710971597, 0.4600748703679852, 0.45756693395802356, 0.33182392625381807, 0.3197156017151842, 0.315829543894928, 0.3119956054805526, 0.25930022013415815, 0.20946617401964132, 0.18105327483030964, 0.14361058160826878, 0.1223209655564145, 0.11803967757590013, 1.0, 0.8619699818756393, 0.765081617638044, 0.6010800775441927, 0.5171470653657363, 0.42700201034511676, 0.40148490315972135, 0.3383075637845563, 0.2534124256134533, 0.24228696165751681, 0.23539934282286662, 0.21886936691466674, 0.19514933793292813, 0.1839060176873466, 0.1712394905777013, 0.1644609342608105, 0.1237126717411741, 0.12126991503735762, 0.11599680306745028, 0.11064949603240133, 0.8982512006535152, 0.8982512006535152, 0.8982060237512502, 0.8982060237512502, 0.894234882837024, 0.894234882837024, 0.8927230519640846, 0.8784819538422091, 0.7700032851583095, 0.7700032851583095, 0.687629236304785, 0.5522625698689987, 0.5522625698689987, 0.5382530934294009, 0.5382530934294009, 0.5043458351809024, 0.4761039012708624, 0.4493913329152535, 0.3699346667444748, 0.3699346667444748, 0.07825]",3
37,32,32,28,27,26,25,23,19,16,12,11,10,7,6,6,5,5,5,4,21,18,15,14,13,13,12,9,8,7,6,6,6,5,5,5,5,5,4,4,33,33,33,33,33,33,32,32,32,30,30,29,29,29,28,28,27,26,16,16,2,--fsm-config --nstates 2 --s0 0 --rwm0 68 --s1 0 --rwm1 42 ,"[0.9723439144822351, 0.8425720088315729, 0.8348906411923223, 0.7191911167085567, 0.6949180195550405, 0.68191540241076, 0.6617453133894126, 0.6106926729671456, 0.4934072453166141, 0.41943340758863396, 0.3230246516031746, 0.2958846689116308, 0.25889398930928437, 0.19411165447875095, 0.1729499221323525, 0.15751768949947909, 0.1525093793565374, 0.13636111990178792, 0.13583894830429571, 0.11839194682124277, 0.5496985872473971, 0.4838137500715657, 0.3878646210871229, 0.36929189506252647, 0.35294119805492596, 0.33645578229658596, 0.3310912862690423, 0.23222798024830288, 0.2153777941069136, 0.18423090945243825, 0.17248150218977226, 0.1693941639477809, 0.15651746163945088, 0.15235722350212005, 0.1487933177179285, 0.14799156752781556, 0.13905524530404564, 0.13755779826215872, 0.11437854135730449, 0.10634973853316243, 0.8623700311277209, 0.8623700311277209, 0.858637180288919, 0.858637180288919, 0.8492061428145045, 0.8492061428145045, 0.8442859774509156, 0.8442859774509156, 0.8296271301107879, 0.7915266465422826, 0.7915266465422826, 0.7677563032515198, 0.7677563032515198, 0.7525342185564884, 0.7334375870657422, 0.7334375870657422, 0.716378201742364, 0.691622293852798, 0.43120454931477636, 0.4280326860353972, 0.0675]",0
39,32,28,27,26,16,16,14,14,12,11,10,9,9,8,7,7,7,7,4,39,39,35,35,35,26,23,21,19,16,16,14,13,12,11,11,10,9,8,7,33,33,33,33,33,33,33,33,32,32,32,28,28,25,25,25,22,22,21,16,11,--fsm-config --nstates 2 --s0 1  --n0 1 --n0x0 0 --c0x0 2 --p0x0 0.52 --s1 1  --n1 1 --n1x0 0 --c1x0 4 --w1x0 15.25 --p1x0 1 ,"[1.0, 0.8239628101698414, 0.7387274950321047, 0.7076780030972818, 0.6864010752256283, 0.4256959455905478, 0.42070652787718565, 0.37525385977401216, 0.3623132149404447, 0.33158106318472746, 0.28412586362974673, 0.2762105324513575, 0.2384471657480932, 0.23809416181081075, 0.22084532509636168, 0.20155919035818057, 0.20050610715921016, 0.18902019739974102, 0.18643403698578226, 0.11986984920519757, 1.0, 1.0, 0.9073811798436677, 0.904647377423412, 0.9015048516010813, 0.6740810447644648, 0.6007444293054326, 0.5576344068774076, 0.5079370655718785, 0.41665386250036107, 0.41277870709125447, 0.362150179268262, 0.3578300610076177, 0.3299291802842841, 0.30223908821765055, 0.29145096907306195, 0.2766393791075808, 0.254816353959448, 0.21024688167408181, 0.18272938696487723, 0.8711042339458649, 0.8711042339458649, 0.8660437117201586, 0.8660437117201586, 0.8628716968834645, 0.8628716968834645, 0.8620563024501469, 0.8620563024501469, 0.8416645122908955, 0.8416645122908955, 0.8230268418109854, 0.7413278561032491, 0.7392993664879177, 0.6522569417053108, 0.6425816619492978, 0.6425816619492978, 0.5866661037354515, 0.5694193373963744, 0.5584993765830703, 0.4140382304983053, 0.3]",6
39,37,34,25,24,22,18,17,16,14,14,13,12,8,8,8,8,7,6,4,39,38,35,32,29,27,23,20,17,16,15,15,13,8,7,7,6,6,5,4,28,28,27,27,27,27,27,26,26,25,25,25,25,25,25,24,24,21,20,19,11,--fsm-config --nstates 1 --s0 1  ,"[1.0, 0.9712175266401779, 0.8730214050970833, 0.6440179326086376, 0.6371758171385334, 0.5717378690187644, 0.4723441132998602, 0.44445429139781467, 0.41289446706375915, 0.3696252855878794, 0.36645651066468465, 0.35058972871988636, 0.3197508460894888, 0.22821903816482206, 0.22777063135589162, 0.22431988466457203, 0.20579247705747597, 0.18608460215365466, 0.17793639618017906, 0.12705955671434535, 1.0, 0.9923817241142566, 0.9153069935826136, 0.8337259032306565, 0.7450808353810946, 0.7172657318915577, 0.5913306227344192, 0.5238327371484636, 0.4515909411098658, 0.4259942886600014, 0.40963779794658345, 0.3936687437714141, 0.3380734779185366, 0.21257019373708208, 0.1989875607460041, 0.18686168168258094, 0.1784119287294155, 0.1648058603769092, 0.14438930958843205, 0.12670367503313762, 0.7230832993710822, 0.7230832993710822, 0.7144385516167744, 0.7144385516167744, 0.7070407492660664, 0.7070407492660664, 0.6938888277387688, 0.6899228472027995, 0.6899228472027995, 0.663315745162922, 0.663315745162922, 0.6515298937417884, 0.6515298937417884, 0.6426470625361672, 0.6426470625361672, 0.6271912174849156, 0.6271912174849156, 0.5457452481165284, 0.5360404507298646, 0.4979890552160745, 0.3]",6
39,32,26,23,21,18,18,13,12,11,10,8,8,6,6,5,4,4,4,4,39,26,25,23,23,23,17,17,17,15,11,9,9,7,7,6,6,4,4,4,21,21,21,21,21,21,21,21,20,20,19,19,18,18,18,17,17,17,16,16,6,--fsm-config --nstates 3 --s0 5 --rep0 4.87 --s1 5 --rep1 0.68 --n1 1 --n1x0 0 --c1x0 5 --p1x0 0.63 --s2 3  ,"[1.0, 0.8332982654500031, 0.687961510171417, 0.5903986522762864, 0.5438511936210982, 0.47523047849736766, 0.47362931497848654, 0.3552582942469513, 0.31357836370320236, 0.29244172089696785, 0.2715487005356415, 0.22793206686852346, 0.22258474324112423, 0.17687292530304927, 0.16359427598808662, 0.13681799915758372, 0.11810717963436115, 0.11386934873142054, 0.10921925621716452, 0.10402270749264293, 1.0, 0.6876070388895726, 0.6641891447676895, 0.6147938206876494, 0.6086246224551026, 0.5980803824479141, 0.4519554102123716, 0.4494610093041468, 0.4454392822086321, 0.4053187568295866, 0.297367293410122, 0.24890946185543922, 0.24880572257417935, 0.2000604283816266, 0.19626985457715398, 0.16197699904967372, 0.1615923919923572, 0.12420114458517462, 0.12189978920407009, 0.11019879920406822, 0.5621248610646083, 0.5621248610646083, 0.5607741827016071, 0.5565650099861347, 0.5565650099861347, 0.5438845345775319, 0.5438845345775319, 0.5410473515516678, 0.5172428594493168, 0.5172428594493168, 0.49509587035022307, 0.49509587035022307, 0.4837033004483513, 0.46601674295238105, 0.46601674295238105, 0.44923800387020413, 0.44923800387020413, 0.440198738213652, 0.4292155729454699, 0.4131403297759604, 0.17029166666666667]",3
39,26,24,23,22,19,18,17,12,11,10,10,8,7,7,6,5,4,4,4,37,36,24,23,22,22,19,15,14,14,10,9,9,8,6,6,4,4,4,4,21,21,20,20,20,20,19,19,19,19,19,18,18,17,17,17,17,16,15,15,6,--fsm-config --nstates 3 --s0 5 --rep0 4.87 --s1 5 --rep1 0.68 --n1 1 --n1x0 0 --c1x0 5 --p1x0 0.63 --s2 3  ,"[1.0, 0.6693774234723294, 0.6391633060796127, 0.6072581973536769, 0.5862746616949703, 0.4954712751860834, 0.48298928355101056, 0.44572074777279447, 0.33300064928503176, 0.2896087281065824, 0.2792896723806272, 0.26264050688466595, 0.20774023352594137, 0.20426322701269645, 0.20422156605683883, 0.15827450997638146, 0.13445057454392703, 0.11920184366104251, 0.10794522146210216, 0.10395409302687872, 0.9541930515222039, 0.9378984705415071, 0.6167638953140442, 0.5939610533034998, 0.5771746532979266, 0.5760736356604922, 0.49331327761742455, 0.39645670896436047, 0.3765765124286622, 0.3750564381231212, 0.2749960478268483, 0.25433307679760214, 0.2375976741227652, 0.22523569277041403, 0.17000034000068, 0.16570246994120302, 0.1220610773523547, 0.12121286826563873, 0.10626341389611445, 0.10507927465608442, 0.5582164617151908, 0.5582164617151908, 0.5284473799897556, 0.5284473799897556, 0.5192271490612461, 0.5192271490612461, 0.5009649574131232, 0.5009649574131232, 0.4898719016716836, 0.4885819605291954, 0.4885819605291954, 0.47646065139975136, 0.47443742868671684, 0.45702123166362124, 0.44180846077895297, 0.4394312576500103, 0.4364886290598833, 0.4311813067598531, 0.40705921626506353, 0.4009826734623709, 0.17470833333333333]",2
33,31,31,28,27,26,25,22,21,21,21,19,14,10,7,7,6,6,5,3,39,32,26,24,20,18,18,16,12,11,10,9,8,7,7,6,5,5,4,4,31,31,29,29,29,29,27,27,27,26,26,26,24,24,22,22,21,20,20,16,6,--fsm-config --nstates 3 --s0 1  --n0 1 --n0x0 0 --c0x0 2 --p0x0 0.22 --s1 0 --rwm1 47 --s2 2  --n2 2 --n2x0 0 --c2x0 4 --w2x0 8.01 --p2x0 9 --n2x1 0 --c2x1 0 --p2x1 0.96 ,"[0.8484820715553725, 0.816861014388192, 0.8113982420084563, 0.7325283398869791, 0.7015784924884105, 0.6807557737645136, 0.6460809838515343, 0.5886240497574368, 0.5589553167913006, 0.5394740195636584, 0.5385250006289691, 0.5066917038445135, 0.3673354072075187, 0.2755024930037776, 0.1944744543659223, 0.18057502304462308, 0.17178713441590066, 0.1715691677157096, 0.14291950974140333, 0.10161463746119184, 1.0, 0.8353462133303068, 0.6856849142516004, 0.6290576852297382, 0.5253796150665443, 0.47543715903946704, 0.47357583414364535, 0.4277351217514102, 0.3286731762273969, 0.30339031689962337, 0.256477174966007, 0.25438973185186686, 0.21726171087468565, 0.20489269616420408, 0.18097798542486762, 0.17544218091756628, 0.15302355368775755, 0.14257247129986103, 0.11609833906002566, 0.1036168997769508, 0.8019779909092999, 0.8019779909092999, 0.7498208484613867, 0.7498208484613867, 0.7480433974109924, 0.7480433974109924, 0.7092135002493268, 0.7092135002493268, 0.7006810899788966, 0.6803692177720743, 0.6803692177720743, 0.6760222452494594, 0.6220315922004795, 0.6220315922004795, 0.5886723839836567, 0.5886723839836567, 0.5391156742316621, 0.537352772539355, 0.5170459391366813, 0.4347723383082454, 0.15583333333333332]",3
39,39,32,30,29,26,24,23,19,16,15,12,12,10,9,9,8,6,5,4,39,37,25,21,18,18,17,17,17,15,12,11,9,8,8,8,7,7,4,4,33,33,30,30,30,28,28,27,27,26,23,23,22,21,21,20,19,18,16,16,5,--fsm-config --nstates 1 --s0 1  ,"[1.0, 1.0, 0.8387214657626466, 0.7862461143678232, 0.7504688427428188, 0.6681943509815839, 0.6388164901293191, 0.6067532883132941, 0.5088616988881394, 0.41918150947495686, 0.3985307123994488, 0.33207967406229416, 0.31071501026725346, 0.26915711328130054, 0.24132971453681704, 0.23467874034069994, 0.2281345146771274, 0.16718929180212883, 0.14135280891614238, 0.11183507457704629, 1.0, 0.948736330038596, 0.665868916828767, 0.5620989346534735, 0.48672836116173657, 0.47618483826126196, 0.45861685854682116, 0.45697225443838646, 0.4419972331880799, 0.39836342007711917, 0.329741662500916, 0.29424596670792863, 0.2502533303688621, 0.21691336333195796, 0.2064639473980446, 0.20603206248730413, 0.19899592865262802, 0.19690899549822113, 0.12221301593719099, 0.12123927541946823, 0.8641191863976054, 0.8641191863976054, 0.7941912396088737, 0.7725907073486602, 0.7725907073486602, 0.7265470483748544, 0.7265470483748544, 0.7081520155969834, 0.7081520155969834, 0.6788160157744374, 0.604276802236058, 0.604276802236058, 0.5853780413079875, 0.5577490263758281, 0.5577490263758281, 0.5242553537752482, 0.4916554110054739, 0.4763730032648534, 0.4295726198069497, 0.4254098255137684, 0.15]",3
